Book,Chapter,Entity_Type,Entity_Name,Count
26-Ezekiel,043,PERSON,Jehovah,3
26-Ezekiel,043,PERSON,Levitical,1
26-Ezekiel,043,PERSON,Zadok,1
26-Ezekiel,043,GPE,Israel,4
26-Ezekiel,043,GPE,Chebar,1
26-Ezekiel,043,GPE,Jehovah,1
26-Ezekiel,043,GPE,width,1
26-Ezekiel,043,LAW,the Sovereign Lord Jehovah,3
26-Ezekiel,044,PERSON,Jehovah,5
26-Ezekiel,044,PERSON,Zadok,1
26-Ezekiel,044,GPE,Israel,9
26-Ezekiel,044,GPE,Jehovah,2
26-Ezekiel,044,LAW,the Sovereign Lord Jehovah,5
26-Ezekiel,045,PERSON,Jehovah,3
26-Ezekiel,045,GPE,Israel,8
26-Ezekiel,045,LAW,the Sovereign Lord Jehovah,4
26-Ezekiel,046,PERSON,Jehovah,6
26-Ezekiel,046,TIME,the evening,1
26-Ezekiel,046,TIME,this morning,1
26-Ezekiel,046,TIME,each morning,2
26-Ezekiel,046,LAW,the Sovereign Lord Jehovah,2
26-Ezekiel,047,PERSON,Joseph,1
26-Ezekiel,047,PERSON,Hethlon,1
26-Ezekiel,047,PERSON,Hamath,3
26-Ezekiel,047,PERSON,Berothah,1
26-Ezekiel,047,PERSON,Lebo-hamath,1
26-Ezekiel,047,GPE,En-eglaim,1
26-Ezekiel,047,GPE,Israel,4
26-Ezekiel,047,GPE,Zedad,1
26-Ezekiel,047,GPE,Damascus,3
26-Ezekiel,047,GPE,Hazar-enon,1
26-Ezekiel,047,GPE,Jordan,1
26-Ezekiel,047,GPE,Tamar,1
26-Ezekiel,047,LAW,the Sovereign Lord Jehovah,2
26-Ezekiel,048,PERSON,Dan,3
26-Ezekiel,048,PERSON,Hamath,1
26-Ezekiel,048,PERSON,Naphtali,3
26-Ezekiel,048,PERSON,Reuben,3
26-Ezekiel,048,PERSON,Jehovah,3
26-Ezekiel,048,PERSON,Zadok,1
26-Ezekiel,048,PERSON,Benjamins,1
26-Ezekiel,048,PERSON,Joseph,1
26-Ezekiel,048,GPE,Hazar-enan,1
26-Ezekiel,048,GPE,Damascus,1
26-Ezekiel,048,GPE,Asher,3
26-Ezekiel,048,GPE,Judah,3
26-Ezekiel,048,GPE,Jehovah,1
26-Ezekiel,048,GPE,Israel,3
26-Ezekiel,048,GPE,Zebulun,1
26-Ezekiel,048,GPE,Tamar,1
26-Ezekiel,048,GPE,Levi,1
26-Ezekiel,048,LAW,the Sovereign Lord Jehovah,1
26-Ezekiel,048,EVENT,Levites,1
27-Daniel,001,PERSON,Jehovah,1
27-Daniel,001,PERSON,Mishael,3
27-Daniel,001,PERSON,Daniel,9
27-Daniel,001,PERSON,Shadrach,1
27-Daniel,001,PERSON,Meshach,1
27-Daniel,001,GPE,Judah,3
27-Daniel,001,GPE,Jerusalem,1
27-Daniel,001,GPE,Shinar,1
27-Daniel,001,GPE,Nebuchadnezzar,1
27-Daniel,002,PERSON,Daniel,17
27-Daniel,002,PERSON,Mishael,1
27-Daniel,002,PERSON,Babylon,2
27-Daniel,002,PERSON,Revealer,3
27-Daniel,002,PERSON,Shadrach,1
27-Daniel,002,PERSON,Meshach,1
27-Daniel,002,GPE,Nebuchadnezzar,1
27-Daniel,002,GPE,Judah,1
27-Daniel,002,GPE,King Nebuchadnezzar,1
27-Daniel,002,TIME,night,1
27-Daniel,003,PERSON,Nebuchadnezzar,3
27-Daniel,003,PERSON,Meshach,11
27-Daniel,003,PERSON,Shadrach,6
27-Daniel,003,GPE,King Nebuchadnezzar,6
27-Daniel,003,TIME,8 Now,1
27-Daniel,004,PERSON,Daniel,2
27-Daniel,004,PERSON,O King Nebuchadnezzar,1
27-Daniel,004,PERSON,the King of,1
27-Daniel,004,GPE,King Nebuchadnezzar,2
27-Daniel,004,GPE,Nebuchadnezzar,1
27-Daniel,005,PERSON,Nebuchadnezzar,1
27-Daniel,005,PERSON,Daniel,5
27-Daniel,005,PERSON,Ruler,1
27-Daniel,005,GPE,Jerusalem,2
27-Daniel,005,GPE,Judah,2
27-Daniel,006,PERSON,Daniel,14
27-Daniel,006,PERSON,Daniel petitioning,1
27-Daniel,006,PERSON,Daniel be,1
27-Daniel,006,GPE,Jerusalem,1
27-Daniel,006,GPE,Judah,1
27-Daniel,006,TIME,9 ,1
27-Daniel,006,TIME,16 ,1
27-Daniel,006,TIME,24 The king then,1
27-Daniel,007,PERSON,Daniel,3
27-Daniel,007,TIME,the night,1
27-Daniel,008,PERSON,Daniel,3
27-Daniel,008,PERSON,Ulai,1
27-Daniel,008,PERSON,Gabriel,1
27-Daniel,008,GPE,Shushan,1
27-Daniel,008,GPE,Ulai,1
27-Daniel,008,GPE,Persia,1
27-Daniel,008,GPE,Greece,1
27-Daniel,009,PERSON,Daniel,1
27-Daniel,009,PERSON,Jehovah,9
27-Daniel,009,PERSON,Law,1
27-Daniel,009,PERSON,Gabriel,1
27-Daniel,009,GPE,Jehovah,1
27-Daniel,009,GPE,Jerusalem,6
27-Daniel,009,GPE,Judah,1
27-Daniel,009,GPE,Israel,3
27-Daniel,009,GPE,Egypt,1
27-Daniel,009,TIME,evening,1
27-Daniel,010,PERSON,Daniel,3
27-Daniel,010,PERSON,Michael,1
27-Daniel,010,GPE,Persia,4
27-Daniel,010,GPE,Uphaz,1
27-Daniel,010,GPE,Michael,1
27-Daniel,010,GPE,Greece,1
27-Daniel,010,TIME,15 Now,1
27-Daniel,011,PERSON,Moab,1
27-Daniel,011,GPE,Persia,1
27-Daniel,011,GPE,Greece,1
27-Daniel,011,GPE,Egypt,3
27-Daniel,012,PERSON,Daniel,3
27-Daniel,012,GPE,Michael,1
28-Hosea,001,PERSON,Jehovah,6
28-Hosea,001,PERSON,Jotham,1
28-Hosea,001,PERSON,Jezreel,2
28-Hosea,001,PERSON,Lo,1
28-Hosea,001,GPE,Beeri,1
28-Hosea,001,GPE,Judah,2
28-Hosea,001,GPE,Israel,6
28-Hosea,001,GPE,Jehu,1
28-Hosea,002,PERSON,Jehovah,2
28-Hosea,002,PERSON,Jezreel,1
28-Hosea,002,GPE,herselfAnd,1
28-Hosea,002,GPE,Baal,1
28-Hosea,002,GPE,Egypt,1
28-Hosea,003,PERSON,Jehovah,4
28-Hosea,003,PERSON,David,1
28-Hosea,003,GPE,Israel,3
28-Hosea,004,PERSON,Jehovah,4
28-Hosea,004,PERSON,Gilgal,1
28-Hosea,004,PERSON,Beth-aven,1
28-Hosea,004,PERSON,Will Jehovah,1
28-Hosea,004,GPE,Israel,3
28-Hosea,004,TIME,night,1
28-Hosea,005,PERSON,Jehovah,3
28-Hosea,005,PERSON,Judah,2
28-Hosea,005,GPE,Israel,5
28-Hosea,005,GPE,Judah,1
28-Hosea,006,PERSON,Jehovah,2
28-Hosea,006,PERSON,Ephraim,1
28-Hosea,006,PERSON,Judah,1
28-Hosea,006,GPE,Israel,1
28-Hosea,006,TIME,morning,1
28-Hosea,007,PERSON,Jehovah,1
28-Hosea,007,GPE,Israel,2
28-Hosea,007,GPE,Samaria,1
28-Hosea,007,GPE,Egypt,2
28-Hosea,007,TIME,the morning,1
28-Hosea,008,PERSON,Jehovah,1
28-Hosea,008,PERSON,Judah,1
28-Hosea,008,GPE,Israel,5
28-Hosea,008,GPE,Egypt,1
28-Hosea,009,GPE,Israel,3
28-Hosea,009,GPE,Egypt,2
28-Hosea,009,GPE,Memphis,1
28-Hosea,009,GPE,Nettles,1
28-Hosea,009,GPE,Gilgal,1
28-Hosea,010,PERSON,Jehovah,2
28-Hosea,010,PERSON,Ephraim,2
28-Hosea,010,PERSON,Judah,1
28-Hosea,010,PERSON,Jacob,1
28-Hosea,010,PERSON,Shalman,1
28-Hosea,010,GPE,Israel,5
28-Hosea,010,GPE,Arbel,1
28-Hosea,010,TIME,9 From the days,1
28-Hosea,011,PERSON,Jehovah,2
28-Hosea,011,GPE,Israel,3
28-Hosea,011,GPE,Egypt,3
28-Hosea,011,GPE,Baal,1
28-Hosea,011,LAW,the Most Holy One,1
28-Hosea,012,PERSON,Jehovah,4
28-Hosea,012,PERSON,Jacob,2
28-Hosea,012,PERSON,Gilgal,1
28-Hosea,012,PERSON,Aram;Israel,1
28-Hosea,012,PERSON,him;His Lord,1
28-Hosea,012,GPE,Egypt,3
28-Hosea,012,GPE,Israel,1
28-Hosea,013,PERSON,Jehovah,2
28-Hosea,013,GPE,Israel,2
28-Hosea,013,GPE,Baal,1
28-Hosea,013,TIME,morning,1
28-Hosea,014,PERSON,Jehovah,3
28-Hosea,014,GPE,Israel,1
28-Hosea,014,GPE,lilyAnd,1
28-Hosea,014,GPE,them;But,1
28-Hosea,014,TIME,9 Who,1
29-Joel,001,PERSON,Jehovah,4
29-Joel,001,PERSON,Wail,1
29-Joel,001,PERSON,up;For,1
29-Joel,001,PERSON,Woe,1
29-Joel,001,GPE,eaten;And,1
29-Joel,001,GPE,Jehovah,1
29-Joel,001,TIME,the night,1
29-Joel,002,PERSON,Jehovah,14
29-Joel,002,PERSON,Rip,1
29-Joel,002,GPE,Jehovah,3
29-Joel,002,GPE,Eden,1
29-Joel,002,GPE,Jerusalem,1
29-Joel,002,TIME,24 The threshing,1
29-Joel,003,PERSON,Sidon,1
29-Joel,003,PERSON,Jehovah,6
29-Joel,003,GPE,Judah,5
29-Joel,003,GPE,Jerusalem,5
29-Joel,003,GPE,Israel,2
29-Joel,003,GPE,Philistia,1
29-Joel,003,GPE,Sheba,1
29-Joel,003,GPE,Jehovah,1
29-Joel,003,GPE,Egypt,1
29-Joel,003,GPE,Zion,1
30-Amos,001,PERSON,Amos,1
30-Amos,001,PERSON,Jehovah,8
30-Amos,001,PERSON,Ben,1
30-Amos,001,PERSON,Damascus;I,1
30-Amos,001,PERSON,Bikath-avenAnd,1
30-Amos,001,PERSON,Beth,1
30-Amos,001,PERSON,Kir,1
30-Amos,001,PERSON,Ekron,1
30-Amos,001,PERSON,Bozrah,1
30-Amos,001,GPE,Israel,2
30-Amos,001,GPE,Jerusalem,1
30-Amos,001,GPE,Carmel,1
30-Amos,001,GPE,Damascus,1
30-Amos,001,GPE,Syria,1
30-Amos,001,GPE,Ashdod,1
30-Amos,001,GPE,Ashkelon;I,1
30-Amos,001,GPE,Tyre,2
30-Amos,001,GPE,Teman,1
30-Amos,001,GPE,Rabbah,1
30-Amos,001,LAW,the Sovereign Lord Jehovah,1
30-Amos,002,PERSON,Jehovah,7
30-Amos,002,GPE,Moab,2
30-Amos,002,GPE,Kerioth;Moab,1
30-Amos,002,GPE,Judah,2
30-Amos,002,GPE,Jerusalem,1
30-Amos,002,GPE,Israel,2
30-Amos,002,GPE,Egypt,1
30-Amos,003,PERSON,Jehovah,5
30-Amos,003,PERSON,Jacob,1
30-Amos,003,GPE,Israel,3
30-Amos,003,GPE,Egypt,2
30-Amos,003,GPE,Samaria,1
30-Amos,003,LAW,the Sovereign Lord Jehovah,2
30-Amos,004,PERSON,Jehovah,7
30-Amos,004,PERSON,Harmon,1
30-Amos,004,PERSON,Bethel,1
30-Amos,004,PERSON,Gilgal,1
30-Amos,004,GPE,Bashan,1
30-Amos,004,GPE,Samaria,1
30-Amos,004,GPE,Israel,3
30-Amos,004,GPE,Egypt,1
30-Amos,004,TIME,the morning,1
30-Amos,004,LAW,the Sovereign Lord Jehovah,1
30-Amos,005,PERSON,Jehovah,10
30-Amos,005,PERSON,Bethel,2
30-Amos,005,PERSON,Gilgal,2
30-Amos,005,PERSON,Beer,1
30-Amos,005,PERSON,Joseph,2
30-Amos,005,PERSON,Consuming Bethel,1
30-Amos,005,PERSON,Kesil,1
30-Amos,005,PERSON,Kaiwan,1
30-Amos,005,GPE,Israel,5
30-Amos,005,GPE,Sakkuth,1
30-Amos,005,GPE,Damascus,1
30-Amos,005,LAW,the Sovereign Lord Jehovah,1
30-Amos,006,PERSON,Great Hamath,1
30-Amos,006,PERSON,David,1
30-Amos,006,PERSON,Joseph,1
30-Amos,006,PERSON,Jehovah,4
30-Amos,006,PERSON,Lebo,1
30-Amos,006,GPE,Samaria,1
30-Amos,006,GPE,Israel,2
30-Amos,006,GPE,Jehovah,1
30-Amos,007,PERSON,Jacob,2
30-Amos,007,PERSON,Jehovah,10
30-Amos,007,PERSON,Amos,5
30-Amos,007,PERSON,Isaac,1
30-Amos,007,GPE,Israel,8
30-Amos,007,GPE,Bethel,1
30-Amos,007,GPE,Judah,1
30-Amos,007,LAW,the Sovereign Lord Jehovah,3
30-Amos,008,PERSON,Amos,1
30-Amos,008,PERSON,Jehovah,3
30-Amos,008,PERSON,Sabbath,1
30-Amos,008,PERSON,Dan,1
30-Amos,008,PERSON,Beer,1
30-Amos,008,GPE,Israel,1
30-Amos,008,GPE,Egypt,1
30-Amos,008,GPE,mourningAnd,1
30-Amos,008,GPE,Jehovah,1
30-Amos,008,GPE,Samaria,1
30-Amos,008,TIME,high noon,1
30-Amos,008,LAW,the Sovereign Lord Jehovah,2
30-Amos,008,LAW,"the Sovereign Lord Jehovah,I",1
30-Amos,009,PERSON,Jehovah,7
30-Amos,009,PERSON,Cushites,1
30-Amos,009,PERSON,Kir,1
30-Amos,009,PERSON,Jacob,1
30-Amos,009,PERSON,David,1
30-Amos,009,GPE,Carmel,1
30-Amos,009,GPE,Egypt,2
30-Amos,009,GPE,Israel,4
30-Amos,009,GPE,Syria,1
30-Amos,009,LAW,the Sovereign Lord Jehovah,1
31-Obadiah,001,PERSON,Jehovah,3
31-Obadiah,001,PERSON,"night,(How",1
31-Obadiah,001,PERSON,Teman,1
31-Obadiah,001,PERSON,Jacob,3
31-Obadiah,001,PERSON,Joseph,1
31-Obadiah,001,PERSON,Negeb,2
31-Obadiah,001,PERSON,Benjamin,1
31-Obadiah,001,PERSON,Jehovahs,1
31-Obadiah,001,GPE,Jehovah,1
31-Obadiah,001,GPE,Jerusalem,2
31-Obadiah,001,GPE,Judah,1
31-Obadiah,001,GPE,Samaria,1
31-Obadiah,001,GPE,Israel,1
31-Obadiah,001,LAW,the Sovereign Lord Jehovah,1
32-Jonah,001,PERSON,Jehovah,7
32-Jonah,001,PERSON,Jonah,7
32-Jonah,001,PERSON,Joppa,1
32-Jonah,001,GPE,Jehovah,3
32-Jonah,001,TIME,three nights,1
32-Jonah,002,PERSON,Jonah,2
32-Jonah,002,PERSON,Jehovah,4
32-Jonah,002,GPE,Jehovah,1
32-Jonah,003,PERSON,Jehovah,1
32-Jonah,003,PERSON,Jonah,3
32-Jonah,003,PERSON,Nineveh,1
32-Jonah,003,GPE,Jehovah,1
32-Jonah,004,PERSON,Jonah,6
32-Jonah,004,PERSON,Jehovah,3
32-Jonah,004,TIME,9 God,1
32-Jonah,004,TIME,one night,2
33-Micah,001,PERSON,Jehovah,4
33-Micah,001,PERSON,Micah,1
33-Micah,001,PERSON,Jacob,1
33-Micah,001,PERSON,Beth-aphrah,1
33-Micah,001,PERSON,Beth,1
33-Micah,001,GPE,Jotham,1
33-Micah,001,GPE,Judah,3
33-Micah,001,GPE,Samaria,1
33-Micah,001,GPE,Jerusalem,4
33-Micah,001,GPE,Jacob,1
33-Micah,001,GPE,Israel,4
33-Micah,001,GPE,Jehovah,1
33-Micah,001,GPE,Achzib,1
33-Micah,001,TIME,14 ,1
33-Micah,002,PERSON,Jehovah,3
33-Micah,002,PERSON,Jacob,1
33-Micah,002,GPE,Jehovah,1
33-Micah,002,GPE,Israel,1
33-Micah,002,TIME,morning,1
33-Micah,002,TIME,9 ,1
33-Micah,002,TIME,10 Get,1
33-Micah,003,PERSON,Smashing,1
33-Micah,003,PERSON,Jehovah,3
33-Micah,003,PERSON,Jacob,1
33-Micah,003,GPE,JacobAnd,2
33-Micah,003,GPE,Israel,3
33-Micah,003,GPE,Jehovah,2
33-Micah,003,GPE,Jerusalem,2
33-Micah,003,TIME,night,1
33-Micah,003,TIME,9 Hear this,1
33-Micah,004,PERSON,Jacob,1
33-Micah,004,PERSON,Jehovah,7
33-Micah,004,PERSON,Zion;For,1
33-Micah,004,GPE,JehovahAnd,1
33-Micah,004,GPE,Jerusalem,2
33-Micah,004,GPE,Mount Zion,1
33-Micah,004,GPE,purpose;For,1
33-Micah,004,TIME,9 ,1
33-Micah,005,PERSON,Jehovah,1
33-Micah,005,GPE,Israel,3
33-Micah,005,GPE,Judah,1
33-Micah,005,GPE,Jehovah,2
33-Micah,005,GPE,Nimrod,1
33-Micah,006,PERSON,Jehovah,6
33-Micah,006,PERSON,Aaron,1
33-Micah,006,PERSON,King Balak,1
33-Micah,006,PERSON,Moab,1
33-Micah,006,PERSON,Balaam,1
33-Micah,006,PERSON,Shittim,1
33-Micah,006,PERSON,Gilgal,1
33-Micah,006,PERSON,Will Jehovah,1
33-Micah,006,GPE,Israel,1
33-Micah,006,GPE,Testify,1
33-Micah,006,GPE,Egypt,1
33-Micah,006,GPE,Jehovah,1
33-Micah,006,GPE,Omri,1
33-Micah,007,PERSON,Jehovah,4
33-Micah,007,PERSON,Abraham,1
33-Micah,007,GPE,Egypt,3
33-Micah,007,GPE,Bashan,1
33-Micah,007,TIME,9 ,1
34-Nahum,001,PERSON,Jehovah,7
34-Nahum,001,GPE,Nahum,1
34-Nahum,001,GPE,up;And,1
34-Nahum,001,GPE,Bashan,1
34-Nahum,001,GPE,Carmel,1
34-Nahum,002,PERSON,Jehovah,1
34-Nahum,002,GPE,Jacob,1
34-Nahum,002,GPE,Israel,1
34-Nahum,003,GPE,Egypt,1
35-Habakkuk,001,PERSON,Jehovah,1
35-Habakkuk,001,TIME,the night,1
35-Habakkuk,002,PERSON,Jehovah,2
35-Habakkuk,002,PERSON,Woe,2
35-Habakkuk,002,GPE,meAnd,1
35-Habakkuk,002,GPE,Jehovah,1
35-Habakkuk,002,TIME,9 Woe,1
35-Habakkuk,003,PERSON,Selah,3
35-Habakkuk,003,PERSON,Jehovah,1
35-Habakkuk,003,GPE,Teman,1
35-Habakkuk,003,GPE,Cushan,1
35-Habakkuk,003,GPE,Jehovah;I,1
35-Habakkuk,003,TIME,10 Mountains,1
36-Zephaniah,001,PERSON,Cushi,1
36-Zephaniah,001,PERSON,Judah,1
36-Zephaniah,001,PERSON,Jehovah,7
36-Zephaniah,001,PERSON,Wail,1
36-Zephaniah,001,PERSON,"thick gloom,16",1
36-Zephaniah,001,GPE,Jehovah,3
36-Zephaniah,001,GPE,Amon,1
36-Zephaniah,001,GPE,Jerusalem,2
36-Zephaniah,001,GPE,Baal,1
36-Zephaniah,001,GPE,JehovahAnd,1
36-Zephaniah,001,TIME,14 ,1
36-Zephaniah,001,LAW,the Sovereign Lord Jehovah,1
36-Zephaniah,002,PERSON,Jehovah,8
36-Zephaniah,002,PERSON,meek,1
36-Zephaniah,002,PERSON,Seek,1
36-Zephaniah,002,PERSON,Ekron,1
36-Zephaniah,002,PERSON,Canaan,1
36-Zephaniah,002,PERSON,Moab,1
36-Zephaniah,002,GPE,"Israel,Moab",1
36-Zephaniah,002,GPE,threshold;For,1
36-Zephaniah,002,TIME,the night,1
36-Zephaniah,003,PERSON,Jehovah,5
36-Zephaniah,003,PERSON,anger;For,1
36-Zephaniah,003,PERSON,The King of Israel,1
36-Zephaniah,003,GPE,Jehovah,3
36-Zephaniah,003,GPE,Israel,2
36-Zephaniah,003,GPE,Jerusalem,2
36-Zephaniah,003,TIME,morning,1
37-Haggai,001,PERSON,Jehovah,14
37-Haggai,001,PERSON,Joshua,3
37-Haggai,001,PERSON,Jehozadak,1
37-Haggai,001,GPE,Judah,2
37-Haggai,001,GPE,Jehovah,1
37-Haggai,002,PERSON,Jehovah,18
37-Haggai,002,PERSON,Joshua,2
37-Haggai,002,GPE,Judah,2
37-Haggai,002,GPE,Egypt,1
37-Haggai,002,GPE,Jehovah,1
38-Zechariah,001,PERSON,Jehovah,17
38-Zechariah,001,PERSON,Judah,1
38-Zechariah,001,GPE,Jerusalem,6
38-Zechariah,001,GPE,Judah,3
38-Zechariah,001,GPE,Israel,1
38-Zechariah,001,TIME,the night,1
38-Zechariah,001,TIME,9 ,1
38-Zechariah,002,PERSON,Jehovah,10
38-Zechariah,002,GPE,Jerusalem,3
38-Zechariah,002,GPE,Judah,1
38-Zechariah,003,PERSON,Joshua,5
38-Zechariah,003,PERSON,Jehovah,7
38-Zechariah,003,GPE,Jehovah,1
38-Zechariah,003,GPE,Jerusalem,1
38-Zechariah,004,PERSON,Jehovah,3
38-Zechariah,004,GPE,Jehovah,2
38-Zechariah,005,PERSON,Jehovah,1
38-Zechariah,005,GPE,Shinar,1
38-Zechariah,006,PERSON,Jehovah,4
38-Zechariah,006,PERSON,Joshua,1
38-Zechariah,006,PERSON,Jedaiah,1
38-Zechariah,006,GPE,Jehovah,5
38-Zechariah,006,GPE,Helem,1
38-Zechariah,007,PERSON,Jehovah,9
38-Zechariah,007,PERSON,Bethel,1
38-Zechariah,007,PERSON,Regem,1
38-Zechariah,007,PERSON,Negeb,1
38-Zechariah,007,GPE,Chislev,1
38-Zechariah,007,GPE,Jehovah,1
38-Zechariah,007,GPE,Jerusalem,1
38-Zechariah,008,PERSON,Jehovah,22
38-Zechariah,008,GPE,Jerusalem,6
38-Zechariah,008,GPE,Judah,1
38-Zechariah,008,GPE,Israel,1
38-Zechariah,009,PERSON,Jehovah,5
38-Zechariah,009,PERSON,Hamath,1
38-Zechariah,009,PERSON,Ekron,2
38-Zechariah,009,PERSON,Humble,1
38-Zechariah,009,PERSON,Judah,1
38-Zechariah,009,GPE,Damascus,1
38-Zechariah,009,GPE,Israel,1
38-Zechariah,009,GPE,Tyre,1
38-Zechariah,009,GPE,Sidon,1
38-Zechariah,009,GPE,sea;And,1
38-Zechariah,009,GPE,Ashdod,1
38-Zechariah,009,GPE,Judah,1
38-Zechariah,009,GPE,Jerusalem,2
38-Zechariah,009,GPE,Greece,1
38-Zechariah,010,PERSON,Jehovah,6
38-Zechariah,010,PERSON,Joseph,1
38-Zechariah,010,PERSON,Assyria;I,1
38-Zechariah,010,GPE,Jehovah,2
38-Zechariah,010,GPE,Egypt,1
38-Zechariah,011,PERSON,Wail,2
38-Zechariah,011,PERSON,Jehovah,4
38-Zechariah,011,GPE,Bashan,1
38-Zechariah,011,GPE,Jordan,1
38-Zechariah,011,GPE,Jehovah,1
38-Zechariah,011,GPE,Judah,1
38-Zechariah,011,GPE,Israel,1
38-Zechariah,012,PERSON,Jehovah,6
38-Zechariah,012,PERSON,Judah,1
38-Zechariah,012,PERSON,David,4
38-Zechariah,012,PERSON,Davids,1
38-Zechariah,012,GPE,Jehovah,1
38-Zechariah,012,GPE,Israel,1
38-Zechariah,012,GPE,Jerusalem,11
38-Zechariah,012,GPE,Judah,4
38-Zechariah,013,PERSON,David,1
38-Zechariah,013,PERSON,Jehovah,3
38-Zechariah,013,GPE,Jerusalem,1
38-Zechariah,013,GPE,Jehovah,1
38-Zechariah,014,PERSON,Jehovah,12
38-Zechariah,014,PERSON,Rimmon,1
38-Zechariah,014,GPE,Jerusalem,10
38-Zechariah,014,GPE,Geba,1
38-Zechariah,014,GPE,Egypt,2
38-Zechariah,014,GPE,Judah,1
38-Zechariah,014,TIME,evening,1
38-Zechariah,014,EVENT,the Festival of Booths,3
39-Malachi,001,PERSON,Jehovah,14
39-Malachi,001,PERSON,Jacob,2
39-Malachi,001,GPE,Jehovah,2
39-Malachi,001,GPE,Israel,2
39-Malachi,002,PERSON,Jehovah,11
39-Malachi,002,PERSON,Judah,1
39-Malachi,002,PERSON,Jacob,1
39-Malachi,002,GPE,Levi,2
39-Malachi,002,GPE,uprightness,1
39-Malachi,002,GPE,Israel,2
39-Malachi,002,GPE,Jerusalem,1
39-Malachi,002,GPE,Judah,1
39-Malachi,002,GPE,Jehovah,2
39-Malachi,003,PERSON,Jehovah,15
39-Malachi,003,PERSON,Jacob,1
39-Malachi,003,GPE,Levi,1
39-Malachi,003,GPE,Judah,1
39-Malachi,003,GPE,Jerusalem,1
39-Malachi,004,PERSON,Jehovah,2
39-Malachi,004,GPE,Israel,1
39-Malachi,004,GPE,Jehovah,1
40-Matthew,001,PERSON,Jesus Christ,2
40-Matthew,001,PERSON,David,6
40-Matthew,001,PERSON,Abraham,3
40-Matthew,001,PERSON,Judah,1
40-Matthew,001,PERSON,Zerah,1
40-Matthew,001,PERSON,Tamar;Perez,1
40-Matthew,001,PERSON,Ram,1
40-Matthew,001,PERSON,Salmon,2
40-Matthew,001,PERSON,Boaz,1
40-Matthew,001,PERSON,Jehoram;Jehoram,1
40-Matthew,001,PERSON,Jotham;Jotham,1
40-Matthew,001,PERSON,Zerubbabel;13,1
40-Matthew,001,PERSON,Azor,1
40-Matthew,001,PERSON,Jacob,1
40-Matthew,001,PERSON,Joseph,5
40-Matthew,001,PERSON,Mary,3
40-Matthew,001,PERSON,Jesus,3
40-Matthew,001,PERSON,Jehovah,3
40-Matthew,001,GPE,Perez,1
40-Matthew,001,GPE,Jesse,1
40-Matthew,001,GPE,Us,1
40-Matthew,002,PERSON,Jesus,1
40-Matthew,002,PERSON,Herod,3
40-Matthew,002,PERSON,Mary,1
40-Matthew,002,PERSON,Jehovah,3
40-Matthew,002,PERSON,Joseph,3
40-Matthew,002,PERSON,Rachel,1
40-Matthew,002,PERSON,Archelaus,1
40-Matthew,002,PERSON,Galilee,1
40-Matthew,002,PERSON,Nazareth,1
40-Matthew,002,GPE,Jerusalem,2
40-Matthew,002,GPE,Judah,2
40-Matthew,002,GPE,Israel,3
40-Matthew,002,GPE,Egypt,4
40-Matthew,002,GPE,Jeremiah,1
40-Matthew,002,TIME,Bethlehem of Judea,2
40-Matthew,002,TIME,night,1
40-Matthew,003,PERSON,John the,1
40-Matthew,003,PERSON,Isaiah,1
40-Matthew,003,PERSON,Jehovah,1
40-Matthew,003,PERSON,John,2
40-Matthew,003,PERSON,Abraham,2
40-Matthew,003,PERSON,Jesus,3
40-Matthew,003,PERSON,Galilee,1
40-Matthew,003,GPE,Jerusalem,1
40-Matthew,003,GPE,Jordan,2
40-Matthew,004,PERSON,Jesus,4
40-Matthew,004,PERSON,Tempter,1
40-Matthew,004,PERSON,Jehovah,3
40-Matthew,004,PERSON,John,2
40-Matthew,004,PERSON,Galilee,3
40-Matthew,004,PERSON,Nazareth,1
40-Matthew,004,PERSON,Naphtali,1
40-Matthew,004,PERSON,Isaiah,1
40-Matthew,004,PERSON,Simon,1
40-Matthew,004,PERSON,Peter,1
40-Matthew,004,PERSON,Andrew,1
40-Matthew,004,PERSON,James,1
40-Matthew,004,GPE,Zebulun,2
40-Matthew,004,GPE,Jordan,2
40-Matthew,004,GPE,Kingdom,1
40-Matthew,004,GPE,Syria,1
40-Matthew,004,GPE,Jerusalem,1
40-Matthew,004,TIME,40 nights,1
40-Matthew,005,PERSON,Law,2
40-Matthew,005,PERSON,Pharisees,1
40-Matthew,005,PERSON,Jehovah,1
40-Matthew,005,GPE,the Kingdom of the,3
40-Matthew,005,GPE,the Kingdom of the heavens,1
40-Matthew,005,GPE,the Kingdom of,1
40-Matthew,005,GPE,Gehenna,1
40-Matthew,005,GPE,Jerusalem,1
40-Matthew,006,GPE,Kingdom,2
40-Matthew,007,PERSON,Law,1
40-Matthew,007,PERSON,Jesus,1
40-Matthew,007,GPE,the Kingdom of,1
40-Matthew,008,PERSON,Jesus,8
40-Matthew,008,PERSON,Abraham,1
40-Matthew,008,PERSON,Isaac,1
40-Matthew,008,PERSON,Jacob,1
40-Matthew,008,PERSON,Peters,1
40-Matthew,008,PERSON,Isaiah,1
40-Matthew,008,GPE,Israel,1
40-Matthew,008,GPE,the Kingdom of,1
40-Matthew,008,GPE,Kingdom,1
40-Matthew,008,TIME,that hour,1
40-Matthew,008,TIME,evening,1
40-Matthew,009,PERSON,Jesus,11
40-Matthew,009,PERSON,Matthew,1
40-Matthew,009,PERSON,Johns,1
