Book,Chapter,Verse,Type,Text
genesis,47,28,DATE,17 years
genesis,47,28,DATE,147 years
genesis,47,28,GPE,Egypt
genesis,47,28,ORG,Jacobs
genesis,47,29,PERSON,Joseph
genesis,47,29,GPE,Israel
genesis,47,29,GPE,Egypt
genesis,47,30,GPE,Egypt
genesis,47,31,GPE,Israel
genesis,48,1,PERSON,Joseph
genesis,48,1,PERSON,Ephraim
genesis,48,2,PERSON,Jacob
genesis,48,2,PERSON,Joseph
genesis,48,2,GPE,Israel
genesis,48,3,PERSON,Jacob
genesis,48,3,PERSON,Joseph
genesis,48,3,GPE,Canaan
genesis,48,5,PERSON,Simeon
genesis,48,5,GPE,Egypt
genesis,48,5,GPE,Egypt
genesis,48,5,ORG,Manasseh
genesis,48,5,NORP,Reuben
genesis,48,7,PERSON,Rachel
genesis,48,7,PERSON,Ephrath
genesis,48,7,PERSON,Ephrath
genesis,48,7,GPE,Paddan
genesis,48,7,GPE,Canaan
genesis,48,7,ORG,Bethlehem
genesis,48,8,PERSON,Josephs
genesis,48,8,GPE,Israel
genesis,48,9,PERSON,Joseph
genesis,48,10,PERSON,Joseph
genesis,48,10,GPE,Israel
genesis,48,11,PERSON,Joseph
genesis,48,11,GPE,Israel
genesis,48,12,PERSON,Joseph
genesis,48,13,PERSON,Joseph
genesis,48,13,PERSON,Ephraim
genesis,48,13,PERSON,Israels
genesis,48,14,PERSON,Manassehs
genesis,48,14,GPE,Israel
genesis,48,14,NORP,Ephraims
genesis,48,15,PERSON,Joseph
genesis,48,15,PERSON,Abraham
genesis,48,15,PERSON,Isaac
genesis,48,15,DATE,this day
genesis,48,15,OCCUPATION,shepherd
genesis,48,16,PERSON,Abraham
genesis,48,16,PERSON,Isaac
genesis,48,17,PERSON,Joseph
genesis,48,17,NORP,Ephraims
genesis,48,17,NORP,Ephraims
genesis,48,18,PERSON,Joseph
genesis,48,20,PERSON,Ephraim
genesis,48,20,DATE,that day
genesis,48,20,GPE,Israel
genesis,48,21,PERSON,Joseph
genesis,48,21,GPE,Israel
genesis,48,22,ORG,Amorites
genesis,49,1,PERSON,Jacob
genesis,49,1,DATE,the days
genesis,49,2,PERSON,Jacob
genesis,49,2,GPE,Israel
genesis,49,3,PERSON,Reuben
genesis,49,5,PERSON,Levi
genesis,49,7,GPE,Jacob
genesis,49,7,GPE,Israel
genesis,49,8,PERSON,Judah
genesis,49,9,ORG,Judah
genesis,49,10,GPE,Judah
genesis,49,10,NORP,Shiloh
genesis,49,13,PERSON,Zebulun
genesis,49,13,GPE,Sidon
genesis,49,16,PERSON,Dan
genesis,49,16,GPE,Israel
genesis,49,17,PERSON,Dan
genesis,49,20,OCCUPATION,king
genesis,49,21,ORG,Naphtali
genesis,49,22,PERSON,Joseph
genesis,49,24,GPE,Jacob
genesis,49,24,GPE,Israel
genesis,49,24,OCCUPATION,shepherd
genesis,49,26,PERSON,Joseph
genesis,49,27,ORG,Benjamin
genesis,49,28,GPE,Israel
genesis,49,29,ORG,Ephron the Hittite
genesis,49,30,PERSON,Abraham
genesis,49,30,GPE,Machpelah
genesis,49,30,GPE,Mamre
genesis,49,30,GPE,Canaan
genesis,49,30,ORG,Ephron the Hittite
genesis,49,31,PERSON,Abraham
genesis,49,31,PERSON,Sarah
genesis,49,31,PERSON,Isaac
genesis,49,31,PERSON,Rebekah
genesis,49,31,ORG,Leah
genesis,49,33,PERSON,Jacob
genesis,50,1,PERSON,Joseph
genesis,50,2,PERSON,Joseph
genesis,50,2,GPE,Israel
genesis,50,2,OCCUPATION,servant
genesis,50,3,DATE,the full 40 days
genesis,50,3,DATE,70 days
genesis,50,3,NORP,Egyptians
genesis,50,4,PERSON,Joseph
genesis,50,4,DATE,the days
genesis,50,4,GPE,Pharaoh
genesis,50,5,GPE,Canaan
genesis,50,6,ORG,Pharaoh
genesis,50,7,PERSON,Joseph
genesis,50,7,GPE,Egypt
genesis,50,7,OCCUPATION,servant
genesis,50,7,OCCUPATION,elder
genesis,50,7,OCCUPATION,elder
genesis,50,8,PERSON,Josephs
genesis,50,8,GPE,Goshen
genesis,50,9,NORP,Chariots
genesis,50,10,DATE,seven days
genesis,50,10,GPE,Atad
genesis,50,10,GPE,Jordan
genesis,50,11,PERSON,Abel
genesis,50,11,GPE,Atad
genesis,50,11,GPE,Jordan
genesis,50,11,ORG,Canaanites
genesis,50,11,NORP,Egyptians
genesis,50,13,PERSON,Abraham
genesis,50,13,GPE,Canaan
genesis,50,13,GPE,Machpelah
genesis,50,13,GPE,Mamre
genesis,50,13,ORG,Ephron the Hittite
genesis,50,14,PERSON,Joseph
genesis,50,14,GPE,Egypt
genesis,50,15,PERSON,Josephs
genesis,50,15,PERSON,Joseph
genesis,50,16,PERSON,Joseph
genesis,50,17,PERSON,Joseph
genesis,50,17,PERSON,Joseph
genesis,50,17,OCCUPATION,servant
genesis,50,18,OCCUPATION,slave
genesis,50,19,PERSON,Joseph
genesis,50,20,DATE,today
genesis,50,22,PERSON,Joseph
genesis,50,22,PERSON,Joseph
genesis,50,22,DATE,110 years
genesis,50,22,GPE,Egypt
genesis,50,23,PERSON,Joseph
genesis,50,23,PERSON,Manassehs
genesis,50,23,PERSON,Josephs
genesis,50,23,ORG,Machir
genesis,50,23,NORP,Ephraims
genesis,50,24,PERSON,Joseph
genesis,50,24,PERSON,Abraham
genesis,50,24,PERSON,Isaac
genesis,50,24,PERSON,Jacob
genesis,50,25,PERSON,Joseph
genesis,50,25,GPE,Israel
genesis,50,26,PERSON,Joseph
genesis,50,26,DATE,the age of 110
genesis,50,26,GPE,Egypt
exodus,1,1,PERSON,Jacob
exodus,1,1,GPE,Egypt
exodus,1,2,PERSON,Simeon
exodus,1,2,PERSON,Levi
exodus,1,2,PERSON,Judah
exodus,1,2,NORP,Reuben
exodus,1,3,PERSON,Zebulun
exodus,1,3,PERSON,Benjamin
exodus,1,4,PERSON,Dan
exodus,1,4,GPE,Naphtali
exodus,1,4,ORG,Gad and Asher
exodus,1,5,PERSON,Joseph
exodus,1,5,GPE,Egypt
exodus,1,5,ORG,Jacob
exodus,1,6,PERSON,Joseph
exodus,1,8,PERSON,Joseph
exodus,1,8,GPE,Egypt
exodus,1,8,OCCUPATION,king
exodus,1,9,GPE,Israel
exodus,1,11,GPE,Pharaoh
exodus,1,13,NORP,Egyptians
exodus,1,15,PERSON,Shiphrah
exodus,1,15,PERSON,Puah
exodus,1,15,GPE,Egypt
exodus,1,15,NORP,Hebrew
exodus,1,15,OCCUPATION,king
exodus,1,16,NORP,Hebrew
exodus,1,17,GPE,Egypt
exodus,1,17,OCCUPATION,king
exodus,1,18,GPE,Egypt
exodus,1,18,OCCUPATION,king
exodus,1,19,GPE,Pharaoh
exodus,1,19,NORP,Hebrew
exodus,1,19,NORP,Egyptian
exodus,1,22,ORG,Hebrews
exodus,2,1,PERSON,Levi
exodus,2,1,PERSON,Levi
exodus,2,2,DATE,three months
exodus,2,5,OCCUPATION,slave
exodus,2,6,ORG,Hebrews
exodus,2,7,ORG,Hebrews
exodus,2,11,DATE,those days
exodus,2,11,NORP,Egyptian
exodus,2,12,NORP,Egyptian
exodus,2,13,DATE,the following day
exodus,2,14,NORP,Egyptian
exodus,2,15,PERSON,Midian
exodus,2,15,GPE,Pharaoh
exodus,2,15,GPE,Pharaoh
exodus,2,16,PERSON,Midian
exodus,2,16,OCCUPATION,priest
exodus,2,17,OCCUPATION,shepherd
exodus,2,18,PERSON,Reuel
exodus,2,18,DATE,today
exodus,2,19,NORP,Egyptian
exodus,2,19,OCCUPATION,shepherd
exodus,2,21,PERSON,Zipporah
exodus,2,23,PERSON,Israelites
exodus,2,23,GPE,Egypt
exodus,2,23,OCCUPATION,king
exodus,2,24,PERSON,Abraham
exodus,2,24,PERSON,Isaac
exodus,2,24,PERSON,Jacob
exodus,3,1,PERSON,Midian
exodus,3,1,PERSON,Horeb
exodus,3,1,GPE,Jethro
exodus,3,1,OCCUPATION,shepherd
exodus,3,1,OCCUPATION,priest
exodus,3,4,PERSON,Jehovah
exodus,3,6,PERSON,Abraham
exodus,3,6,PERSON,Isaac
exodus,3,6,GPE,Jacob
exodus,3,7,PERSON,Jehovah
exodus,3,7,GPE,Egypt
exodus,3,8,GPE,Hittites
exodus,3,8,GPE,Hivites
exodus,3,8,ORG,Canaanites
exodus,3,8,ORG,Amorites
exodus,3,8,ORG,Perizzites
exodus,3,8,NORP,Egyptians
exodus,3,9,GPE,Israel
exodus,3,9,NORP,Egyptians
exodus,3,10,GPE,Pharaoh
exodus,3,10,GPE,Egypt
exodus,3,11,GPE,Pharaoh
exodus,3,11,GPE,Egypt
exodus,3,12,GPE,Egypt
exodus,3,15,PERSON,Abraham
exodus,3,15,PERSON,Isaac
exodus,3,16,PERSON,Jehovah
exodus,3,16,PERSON,Abraham
exodus,3,16,PERSON,Isaac
exodus,3,16,PERSON,Jacob
exodus,3,16,GPE,Israel
exodus,3,16,GPE,Egypt
exodus,3,16,OCCUPATION,elder
exodus,3,17,GPE,Hittites
exodus,3,17,GPE,Hivites
exodus,3,17,ORG,Canaanites
exodus,3,17,ORG,Amorites
exodus,3,17,ORG,Perizzites
exodus,3,17,NORP,Egyptians
exodus,3,18,PERSON,Jehovah
exodus,3,18,DATE,three day
exodus,3,18,GPE,Israel
exodus,3,18,GPE,Egypt
exodus,3,18,ORG,Hebrews
exodus,3,18,OCCUPATION,elder
exodus,3,18,OCCUPATION,king
exodus,3,19,GPE,Egypt
exodus,3,19,OCCUPATION,king
exodus,3,20,GPE,Egypt
exodus,3,21,NORP,Egyptians
exodus,3,22,NORP,Egyptians
exodus,4,1,PERSON,Jehovah
exodus,4,2,PERSON,Jehovah
exodus,4,4,PERSON,Jehovah
exodus,4,5,PERSON,Jehovah
exodus,4,5,PERSON,Abraham
exodus,4,5,PERSON,Isaac
exodus,4,6,PERSON,Jehovah
exodus,4,10,PERSON,Jehovah
exodus,4,10,PERSON,Jehovah
exodus,4,10,OCCUPATION,servant
exodus,4,11,PERSON,Jehovah
exodus,4,11,PERSON,Jehovah
exodus,4,13,PERSON,Jehovah
exodus,4,14,PERSON,Aaron
exodus,4,14,PERSON,Levite
exodus,4,14,ORG,Jehovahs
exodus,4,14,ORG,Moses
exodus,4,18,PERSON,Jethro
exodus,4,18,GPE,Jethro
exodus,4,18,GPE,Egypt
exodus,4,19,PERSON,Jehovah
exodus,4,19,GPE,Egypt
exodus,4,20,GPE,Egypt
exodus,4,21,PERSON,Jehovah
exodus,4,21,GPE,Egypt
exodus,4,21,GPE,Pharaoh
exodus,4,22,PERSON,Jehovah
exodus,4,22,GPE,Pharaoh
exodus,4,22,GPE,Israel
exodus,4,24,PERSON,Jehovah
exodus,4,25,PERSON,Zipporah
exodus,4,27,PERSON,Jehovah
exodus,4,27,PERSON,Aaron
exodus,4,28,PERSON,Aaron
exodus,4,28,PERSON,Jehovah
exodus,4,29,PERSON,Aaron
exodus,4,29,OCCUPATION,elder
exodus,4,30,PERSON,Aaron
exodus,4,30,PERSON,Jehovah
exodus,4,31,PERSON,Jehovah
exodus,5,1,PERSON,Aaron
exodus,5,1,PERSON,Pharaoh
exodus,5,1,PERSON,Jehovah
exodus,5,1,GPE,Israel
exodus,5,2,PERSON,Jehovah
exodus,5,2,PERSON,Jehovah
exodus,5,2,GPE,Israel
exodus,5,2,GPE,Israel
exodus,5,2,ORG,Pharaoh
exodus,5,3,PERSON,Jehovah
exodus,5,3,DATE,three day
exodus,5,3,ORG,Hebrews
exodus,5,4,PERSON,Aaron
exodus,5,4,GPE,Egypt
exodus,5,4,OCCUPATION,king
exodus,5,5,PERSON,Pharaoh
exodus,5,6,ORG,Pharaoh
exodus,5,10,PERSON,Pharaoh
exodus,5,12,GPE,Egypt
exodus,5,13,DATE,every day
exodus,5,14,DATE,yesterday
exodus,5,14,DATE,today
exodus,5,15,GPE,Pharaoh
exodus,5,15,OCCUPATION,servant
exodus,5,16,OCCUPATION,servant
exodus,5,16,OCCUPATION,servant
exodus,5,17,PERSON,Jehovah
exodus,5,19,DATE,daily
exodus,5,20,PERSON,Aaron
exodus,5,20,GPE,Pharaoh
exodus,5,21,PERSON,Jehovah
exodus,5,21,GPE,Pharaoh
exodus,5,21,OCCUPATION,servant
exodus,5,22,PERSON,Jehovah
exodus,5,22,PERSON,Jehovah
exodus,5,23,GPE,Pharaoh
exodus,6,1,PERSON,Jehovah
exodus,6,1,GPE,Pharaoh
exodus,6,2,PERSON,Jehovah
exodus,6,3,PERSON,Abraham
exodus,6,3,PERSON,Isaac
exodus,6,3,PERSON,Jacob
exodus,6,3,PERSON,Jehovah
exodus,6,4,GPE,Canaan
exodus,6,5,GPE,Israel
exodus,6,5,NORP,Egyptians
exodus,6,6,PERSON,Jehovah
exodus,6,6,NORP,Egyptians
exodus,6,7,PERSON,Jehovah
exodus,6,7,GPE,Egypt
exodus,6,8,PERSON,Abraham
exodus,6,8,PERSON,Isaac
exodus,6,8,PERSON,Jacob
exodus,6,8,PERSON,Jehovah
exodus,6,10,PERSON,Jehovah
exodus,6,11,PERSON,Israelites
exodus,6,11,GPE,Pharaoh
exodus,6,11,NORP,Egypts
exodus,6,11,OCCUPATION,king
exodus,6,12,PERSON,Jehovah
exodus,6,12,NORP,Pharaoh
exodus,6,13,PERSON,Jehovah
exodus,6,13,PERSON,Aaron
exodus,6,13,GPE,Pharaoh
exodus,6,13,GPE,Egypt
exodus,6,13,NORP,Egypts
exodus,6,13,OCCUPATION,king
exodus,6,14,PERSON,Israels
exodus,6,14,GPE,Carmi
exodus,6,14,ORG,Hanoch
exodus,6,14,ORG,"Pallu, Hezron"
exodus,6,14,NORP,Reuben
exodus,6,14,NORP,Reuben
exodus,6,15,PERSON,Jemuel
exodus,6,15,PERSON,Shaul
exodus,6,15,GPE,Jamin
exodus,6,15,GPE,Ohad
exodus,6,15,GPE,Jachin
exodus,6,15,GPE,Canaanite
exodus,6,15,GPE,Simeon
exodus,6,15,ORG,Simeon
exodus,6,16,PERSON,Levi
exodus,6,16,PERSON,Kohath
exodus,6,16,PERSON,Levis
exodus,6,16,DATE,137 years
exodus,6,16,ORG,Merari
exodus,6,17,GPE,Gershon
exodus,6,17,GPE,Libni
exodus,6,17,ORG,Shimei
exodus,6,18,DATE,133 years
exodus,6,18,GPE,Amram
exodus,6,18,GPE,Izhar
exodus,6,18,GPE,Hebron
exodus,6,18,ORG,Kohath were
exodus,6,18,ORG,Uzziel
exodus,6,19,ORG,Merari
exodus,6,19,ORG,Mushi
exodus,6,20,PERSON,Aaron
exodus,6,20,DATE,137 years
exodus,6,20,GPE,Jochebed
exodus,6,20,ORG,Amrams
exodus,6,21,PERSON,Zichri
exodus,6,21,GPE,Izhar
exodus,6,21,GPE,Korah
exodus,6,21,GPE,Nepheg
exodus,6,22,PERSON,Sithri
exodus,6,22,GPE,Mishael
exodus,6,22,GPE,Elzaphan
exodus,6,22,ORG,Uzziel
exodus,6,23,PERSON,Aaron
exodus,6,23,GPE,Elisheba
exodus,6,23,GPE,Nahshon
exodus,6,23,GPE,Abihu
exodus,6,23,GPE,Eleazar
exodus,6,23,GPE,Ithamar
exodus,6,23,ORG,Nadab
exodus,6,23,NORP,Amminadabs
exodus,6,24,PERSON,Korah
exodus,6,24,PERSON,Abiasaph
exodus,6,24,ORG,"Assir, Elkanah"
exodus,6,25,PERSON,Putiel
exodus,6,26,PERSON,Aaron
exodus,6,26,PERSON,Jehovah
exodus,6,26,GPE,Israel
exodus,6,26,GPE,Egypt
exodus,6,27,PERSON,Aaron
exodus,6,27,GPE,Pharaoh
exodus,6,27,GPE,Israel
exodus,6,27,GPE,Egypt
exodus,6,27,NORP,Egypts
exodus,6,27,OCCUPATION,king
exodus,6,28,PERSON,Jehovah
exodus,6,28,DATE,that day
exodus,6,28,GPE,Egypt
exodus,6,29,PERSON,Jehovah
exodus,6,29,PERSON,Jehovah
exodus,6,29,GPE,Pharaoh
exodus,6,29,GPE,Egypt
exodus,6,29,OCCUPATION,king
exodus,6,30,PERSON,Jehovah
exodus,6,30,NORP,Pharaoh
exodus,7,1,PERSON,Jehovah
exodus,7,1,PERSON,Aaron
exodus,7,1,GPE,Pharaoh
exodus,7,1,OCCUPATION,prophet
exodus,7,2,PERSON,Aaron
exodus,7,2,PERSON,Israelites
exodus,7,2,GPE,Pharaoh
exodus,7,3,GPE,Egypt
exodus,7,3,ORG,Pharaohs
exodus,7,4,GPE,Egypt
exodus,7,4,GPE,Egypt
exodus,7,4,ORG,Pharaoh
exodus,7,5,PERSON,Jehovah
exodus,7,5,GPE,Egypt
exodus,7,5,NORP,Egyptians
exodus,7,6,PERSON,Aaron
exodus,7,6,PERSON,Jehovah
exodus,7,7,PERSON,Aaron
exodus,7,7,DATE,80 years old
exodus,7,7,DATE,83 years old
exodus,7,7,GPE,Pharaoh
exodus,7,8,PERSON,Jehovah
exodus,7,8,PERSON,Aaron
exodus,7,9,PERSON,Pharaoh
exodus,7,9,PERSON,Aaron
exodus,7,9,GPE,Pharaoh
exodus,7,10,PERSON,Aaron
exodus,7,10,PERSON,Jehovah
exodus,7,10,PERSON,Aaron
exodus,7,10,GPE,Pharaoh
exodus,7,10,GPE,Pharaoh
exodus,7,10,OCCUPATION,servant
exodus,7,11,PERSON,Pharaoh
exodus,7,11,GPE,Egypt
exodus,7,11,OCCUPATION,priest
exodus,7,13,PERSON,Jehovah
exodus,7,14,PERSON,Jehovah
exodus,7,15,GPE,Pharaoh
exodus,7,16,PERSON,Jehovah
exodus,7,16,ORG,Hebrews
exodus,7,17,PERSON,Jehovah
exodus,7,17,PERSON,Jehovah
exodus,7,18,NORP,Egyptians
exodus,7,19,PERSON,Jehovah
exodus,7,19,PERSON,Aaron
exodus,7,19,GPE,Egypt
exodus,7,19,GPE,Egypt
exodus,7,20,PERSON,Aaron
exodus,7,20,PERSON,Jehovah
exodus,7,20,GPE,Pharaoh
exodus,7,20,OCCUPATION,servant
exodus,7,21,GPE,Egypt
exodus,7,21,NORP,Egyptians
exodus,7,22,PERSON,Jehovah
exodus,7,22,GPE,Egypt
exodus,7,22,OCCUPATION,priest
exodus,7,23,PERSON,Pharaoh
exodus,7,24,NORP,Egyptians
exodus,7,25,PERSON,Jehovah
exodus,7,25,DATE,seven full days
exodus,8,1,PERSON,Jehovah
exodus,8,1,PERSON,Jehovah
exodus,8,1,GPE,Pharaoh
exodus,8,3,OCCUPATION,servant
exodus,8,4,OCCUPATION,servant
exodus,8,5,PERSON,Aaron
exodus,8,5,PERSON,Stretch
exodus,8,5,GPE,Egypt
exodus,8,5,ORG,Nile
exodus,8,6,PERSON,Aaron
exodus,8,6,GPE,Egypt
exodus,8,6,GPE,Egypt
exodus,8,7,GPE,Egypt
exodus,8,7,OCCUPATION,priest
exodus,8,8,PERSON,Aaron
exodus,8,8,PERSON,Jehovah
exodus,8,8,PERSON,Jehovah
exodus,8,8,ORG,Pharaoh
exodus,8,9,PERSON,Pharaoh
exodus,8,9,OCCUPATION,servant
exodus,8,10,PERSON,Jehovah
exodus,8,10,DATE,Tomorrow
exodus,8,11,OCCUPATION,servant
exodus,8,12,PERSON,Aaron
exodus,8,12,PERSON,Jehovah
exodus,8,12,GPE,Pharaoh
exodus,8,12,GPE,Pharaoh
exodus,8,13,PERSON,Jehovah
exodus,8,15,PERSON,Pharaoh
exodus,8,15,PERSON,Jehovah
exodus,8,16,PERSON,Jehovah
exodus,8,16,PERSON,Aaron
exodus,8,16,PERSON,Stretch
exodus,8,16,GPE,Egypt
exodus,8,17,PERSON,Aaron
exodus,8,17,GPE,Egypt
exodus,8,18,OCCUPATION,priest
exodus,8,19,PERSON,Pharaoh
exodus,8,19,PERSON,Jehovah
exodus,8,19,OCCUPATION,priest
exodus,8,20,PERSON,Jehovah
exodus,8,20,PERSON,Jehovah
exodus,8,20,GPE,Pharaoh
exodus,8,21,GPE,Egypt
exodus,8,21,OCCUPATION,servant
exodus,8,22,PERSON,Jehovah
exodus,8,22,DATE,that day
exodus,8,22,GPE,Goshen
exodus,8,23,DATE,Tomorrow
exodus,8,24,PERSON,Jehovah
exodus,8,24,GPE,Pharaoh
exodus,8,24,GPE,Egypt
exodus,8,24,OCCUPATION,servant
exodus,8,25,PERSON,Pharaoh
exodus,8,25,PERSON,Aaron
exodus,8,26,PERSON,Jehovah
exodus,8,26,NORP,Egyptians
exodus,8,26,NORP,Egyptians
exodus,8,27,PERSON,Jehovah
exodus,8,27,DATE,three day
exodus,8,28,PERSON,Jehovah
exodus,8,28,GPE,Pharaoh
exodus,8,29,PERSON,Jehovah
exodus,8,29,PERSON,Jehovah
exodus,8,29,DATE,tomorrow
exodus,8,29,GPE,Pharaoh
exodus,8,29,GPE,Pharaoh
exodus,8,29,OCCUPATION,servant
exodus,8,30,PERSON,Jehovah
exodus,8,30,GPE,Pharaoh
exodus,8,31,PERSON,Jehovah
exodus,8,31,GPE,Pharaoh
exodus,8,31,OCCUPATION,servant
exodus,8,32,GPE,Pharaoh
exodus,9,1,PERSON,Jehovah
exodus,9,1,PERSON,Jehovah
exodus,9,1,GPE,Pharaoh
exodus,9,1,ORG,Hebrews
exodus,9,3,PERSON,Jehovahs
exodus,9,4,PERSON,Jehovah
exodus,9,4,GPE,Israel
exodus,9,4,GPE,Egypt
exodus,9,5,PERSON,Jehovah
exodus,9,6,PERSON,Jehovah
exodus,9,6,DATE,next day
exodus,9,6,GPE,Egypt
exodus,9,7,PERSON,Pharaoh
exodus,9,8,PERSON,Jehovah
exodus,9,8,PERSON,Aaron
exodus,9,8,GPE,Pharaoh
exodus,9,9,GPE,Egypt
exodus,9,9,GPE,Egypt
exodus,9,10,GPE,Pharaoh
exodus,9,11,NORP,Egyptians
exodus,9,11,OCCUPATION,priest
exodus,9,11,OCCUPATION,priest
exodus,9,12,PERSON,Jehovah
exodus,9,12,PERSON,Jehovah
exodus,9,13,PERSON,Jehovah
exodus,9,13,PERSON,Jehovah
exodus,9,13,GPE,Pharaoh
exodus,9,13,ORG,Hebrews
exodus,9,14,OCCUPATION,servant
exodus,9,18,DATE,tomorrow
exodus,9,18,DATE,the day
exodus,9,18,GPE,Egypt
exodus,9,20,OCCUPATION,servant
exodus,9,20,OCCUPATION,servant
exodus,9,21,OCCUPATION,servant
exodus,9,22,PERSON,Jehovah
exodus,9,22,GPE,Egypt
exodus,9,22,GPE,Egypt
exodus,9,23,PERSON,Jehovah
exodus,9,23,PERSON,Jehovah
exodus,9,23,GPE,Egypt
exodus,9,24,GPE,Egypt
exodus,9,25,GPE,Egypt
exodus,9,26,GPE,Goshen
exodus,9,27,PERSON,Pharaoh
exodus,9,27,PERSON,Aaron
exodus,9,27,PERSON,Jehovah
exodus,9,28,PERSON,Jehovah
exodus,9,29,PERSON,Jehovah
exodus,9,29,GPE,Jehovah
exodus,9,30,PERSON,Jehovah
exodus,9,30,OCCUPATION,servant
exodus,9,33,PERSON,Jehovah
exodus,9,33,GPE,Pharaoh
exodus,9,34,PERSON,Pharaoh
exodus,9,34,OCCUPATION,servant
exodus,9,35,PERSON,Israelites
exodus,9,35,PERSON,Jehovah
exodus,9,35,NORP,Moses
exodus,10,1,PERSON,Jehovah
exodus,10,1,GPE,Pharaoh
exodus,10,1,OCCUPATION,servant
exodus,10,2,PERSON,Jehovah
exodus,10,2,GPE,Egypt
exodus,10,3,PERSON,Aaron
exodus,10,3,PERSON,Jehovah
exodus,10,3,GPE,Pharaoh
exodus,10,3,ORG,Hebrews
exodus,10,4,DATE,tomorrow
exodus,10,6,DATE,today
exodus,10,6,GPE,Egypt
exodus,10,6,GPE,Pharaoh
exodus,10,6,OCCUPATION,servant
exodus,10,7,PERSON,Jehovah
exodus,10,7,GPE,Egypt
exodus,10,7,OCCUPATION,servant
exodus,10,8,PERSON,Aaron
exodus,10,8,PERSON,Jehovah
exodus,10,8,GPE,Pharaoh
exodus,10,9,GPE,Jehovah
exodus,10,10,PERSON,Jehovah
exodus,10,11,PERSON,Jehovah
exodus,10,11,GPE,Pharaoh
exodus,10,12,PERSON,Jehovah
exodus,10,12,GPE,Egypt
exodus,10,12,GPE,Egypt
exodus,10,13,PERSON,Jehovah
exodus,10,13,GPE,Egypt
exodus,10,14,GPE,Egypt
exodus,10,14,GPE,Egypt
exodus,10,15,GPE,Egypt
exodus,10,16,PERSON,Pharaoh
exodus,10,16,PERSON,Aaron
exodus,10,16,PERSON,Jehovah
exodus,10,17,PERSON,Jehovah
exodus,10,18,PERSON,Jehovah
exodus,10,18,GPE,Pharaoh
exodus,10,19,PERSON,Jehovah
exodus,10,19,GPE,west wind
exodus,10,19,GPE,Egypt
exodus,10,20,PERSON,Jehovah
exodus,10,20,PERSON,Israelites
exodus,10,21,PERSON,Jehovah
exodus,10,21,GPE,Egypt
exodus,10,22,DATE,three days
exodus,10,22,GPE,Egypt
exodus,10,23,PERSON,Israelites
exodus,10,23,DATE,three days
exodus,10,24,PERSON,Jehovah
exodus,10,24,ORG,Pharaoh
exodus,10,25,PERSON,Jehovah
exodus,10,26,PERSON,Jehovah
exodus,10,26,PERSON,Jehovah
exodus,10,27,PERSON,Jehovah
exodus,10,28,DATE,the day
exodus,10,28,ORG,Pharaoh
exodus,11,1,PERSON,Jehovah
exodus,11,1,GPE,Pharaoh
exodus,11,1,GPE,Egypt
exodus,11,3,PERSON,Jehovah
exodus,11,3,GPE,Egypt
exodus,11,3,NORP,Egyptians
exodus,11,3,OCCUPATION,servant
exodus,11,4,PERSON,Jehovah
exodus,11,4,GPE,Egypt
exodus,11,5,GPE,Egypt
exodus,11,5,GPE,Pharaoh
exodus,11,5,OCCUPATION,slave
exodus,11,6,GPE,Egypt
exodus,11,7,PERSON,Israelites
exodus,11,7,PERSON,Jehovah
exodus,11,7,NORP,Egyptians
exodus,11,8,GPE,Pharaoh
exodus,11,8,OCCUPATION,servant
exodus,11,9,PERSON,Jehovah
exodus,11,9,PERSON,Pharaoh
exodus,11,9,GPE,Egypt
exodus,11,10,PERSON,Aaron
exodus,11,10,PERSON,Jehovah
exodus,11,10,PERSON,Israelites
exodus,11,10,GPE,Pharaoh
exodus,12,1,PERSON,Jehovah
exodus,12,1,PERSON,Aaron
exodus,12,1,GPE,Egypt
exodus,12,2,DATE,This month
exodus,12,2,DATE,the beginning of the months
exodus,12,2,DATE,the first of the months of the year
exodus,12,3,DATE,the tenth day of this month
exodus,12,3,GPE,Israel
exodus,12,5,DATE,one year old
exodus,12,6,DATE,the 14th day of this month
exodus,12,6,GPE,Israel
exodus,12,11,PERSON,Jehovahs Passover
exodus,12,12,PERSON,Jehovah
exodus,12,12,GPE,Egypt
exodus,12,12,GPE,Egypt
exodus,12,12,GPE,Egypt
exodus,12,13,GPE,Egypt
exodus,12,14,PERSON,Jehovah
exodus,12,14,DATE,This day
exodus,12,15,DATE,Seven days
exodus,12,15,DATE,the first day
exodus,12,15,DATE,the first day
exodus,12,15,GPE,Israel
exodus,12,16,DATE,the first day
exodus,12,16,DATE,the seventh day
exodus,12,16,DATE,these days
exodus,12,17,DATE,this very day
exodus,12,17,DATE,this day
exodus,12,17,GPE,Egypt
exodus,12,18,DATE,the first month
exodus,12,18,DATE,the 14th day of the month
exodus,12,18,DATE,the 21st day of the month
exodus,12,19,DATE,seven days
exodus,12,19,GPE,Israel
exodus,12,21,GPE,Israel
exodus,12,21,OCCUPATION,elder
exodus,12,23,PERSON,Jehovah
exodus,12,23,PERSON,Jehovah
exodus,12,23,NORP,Egyptians
exodus,12,25,PERSON,Jehovah
exodus,12,27,PERSON,Jehovah
exodus,12,27,GPE,Egypt
exodus,12,27,NORP,Egyptians
exodus,12,28,PERSON,Jehovah
exodus,12,28,PERSON,Aaron
exodus,12,29,PERSON,Jehovah
exodus,12,29,GPE,Egypt
exodus,12,29,GPE,Pharaoh
